Datetime,Watts
22-12-2021 - 12:00:06.903,19
22-12-2021 - 12:00:06.908,19
22-12-2021 - 12:00:06.912,19
22-12-2021 - 12:00:06.921,19
22-12-2021 - 12:00:06.930,19
22-12-2021 - 12:00:06.933,19
22-12-2021 - 12:00:06.942,19
22-12-2021 - 12:00:06.949,19
22-12-2021 - 12:00:06.958,19
22-12-2021 - 12:00:06.961,19
22-12-2021 - 12:00:06.971,19
22-12-2021 - 12:00:06.979,19
22-12-2021 - 12:00:06.987,19
22-12-2021 - 12:00:06.995,19
22-12-2021 - 12:00:06.999,19
22-12-2021 - 12:00:07.007,19
22-12-2021 - 12:00:07.015,19
22-12-2021 - 12:00:07.023,19
22-12-2021 - 12:00:07.029,19
22-12-2021 - 12:00:07.036,19
22-12-2021 - 12:00:07.044,19
22-12-2021 - 12:00:07.052,19
22-12-2021 - 12:00:07.061,19
22-12-2021 - 12:00:07.065,19
22-12-2021 - 12:00:07.073,19
22-12-2021 - 12:00:07.081,19
22-12-2021 - 12:00:07.089,19
22-12-2021 - 12:00:07.094,19
22-12-2021 - 12:00:07.101,19
22-12-2021 - 12:00:07.110,19
22-12-2021 - 12:00:07.117,19
22-12-2021 - 12:00:07.127,19
22-12-2021 - 12:00:07.130,19
22-12-2021 - 12:00:07.138,19
22-12-2021 - 12:00:07.147,19
22-12-2021 - 12:00:07.154,19
22-12-2021 - 12:00:07.159,18
22-12-2021 - 12:00:07.167,18
22-12-2021 - 12:00:07.175,18
22-12-2021 - 12:00:07.183,18
22-12-2021 - 12:00:07.191,18
22-12-2021 - 12:00:07.196,18
22-12-2021 - 12:00:07.203,18
22-12-2021 - 12:00:07.212,18
22-12-2021 - 12:00:07.220,18
22-12-2021 - 12:00:07.226,18
22-12-2021 - 12:00:07.232,18
22-12-2021 - 12:00:07.241,18
22-12-2021 - 12:00:07.248,18
22-12-2021 - 12:00:07.257,18
22-12-2021 - 12:00:07.261,18
22-12-2021 - 12:00:07.272,18
22-12-2021 - 12:00:07.278,18
22-12-2021 - 12:00:07.285,18
22-12-2021 - 12:00:07.292,18
22-12-2021 - 12:00:07.298,18
22-12-2021 - 12:00:07.306,18
22-12-2021 - 12:00:07.314,18
22-12-2021 - 12:00:07.323,18
22-12-2021 - 12:00:07.327,18
22-12-2021 - 12:00:07.334,18
22-12-2021 - 12:00:07.343,18
22-12-2021 - 12:00:07.351,18
22-12-2021 - 12:00:07.357,18
22-12-2021 - 12:00:07.363,18
22-12-2021 - 12:00:07.372,18
22-12-2021 - 12:00:07.380,18
22-12-2021 - 12:00:07.388,18
22-12-2021 - 12:00:07.393,18
22-12-2021 - 12:00:07.400,18
22-12-2021 - 12:00:07.408,18
22-12-2021 - 12:00:07.416,18
22-12-2021 - 12:00:07.421,18
22-12-2021 - 12:00:07.429,18
22-12-2021 - 12:00:07.437,18
22-12-2021 - 12:00:07.445,18
22-12-2021 - 12:00:07.453,18
22-12-2021 - 12:00:07.461,18
22-12-2021 - 12:00:07.466,18
22-12-2021 - 12:00:07.474,18
22-12-2021 - 12:00:07.482,18
22-12-2021 - 12:00:07.490,18
22-12-2021 - 12:00:07.495,18
22-12-2021 - 12:00:07.503,18
22-12-2021 - 12:00:07.511,18
22-12-2021 - 12:00:07.519,18
22-12-2021 - 12:00:07.524,18
22-12-2021 - 12:00:07.531,18
22-12-2021 - 12:00:07.539,18
22-12-2021 - 12:00:07.548,18
22-12-2021 - 12:00:07.556,18
22-12-2021 - 12:00:07.560,18
22-12-2021 - 12:00:07.568,18
22-12-2021 - 12:00:07.576,18
22-12-2021 - 12:00:07.585,18
22-12-2021 - 12:00:07.590,18
22-12-2021 - 12:00:07.597,18
22-12-2021 - 12:00:07.605,18
22-12-2021 - 12:00:07.613,18
22-12-2021 - 12:00:07.622,18
22-12-2021 - 12:00:07.626,18
22-12-2021 - 12:00:07.633,18
22-12-2021 - 12:00:07.641,18
22-12-2021 - 12:00:07.650,18
22-12-2021 - 12:00:07.657,18
22-12-2021 - 12:00:07.662,18
22-12-2021 - 12:00:07.678,18
22-12-2021 - 12:00:07.681,18
22-12-2021 - 12:00:07.691,18
22-12-2021 - 12:00:07.696,18
22-12-2021 - 12:00:07.699,18
22-12-2021 - 12:00:07.707,18
22-12-2021 - 12:00:07.716,18
22-12-2021 - 12:00:07.720,18
22-12-2021 - 12:00:07.728,18
22-12-2021 - 12:00:07.736,18
22-12-2021 - 12:00:07.745,18
22-12-2021 - 12:00:07.755,18
22-12-2021 - 12:00:07.760,18
22-12-2021 - 12:00:07.765,18
22-12-2021 - 12:00:07.772,18
22-12-2021 - 12:00:07.781,18
22-12-2021 - 12:00:07.786,18
22-12-2021 - 12:00:07.793,18
22-12-2021 - 12:00:07.802,18
22-12-2021 - 12:00:07.810,18
22-12-2021 - 12:00:07.818,18
22-12-2021 - 12:00:07.822,18
22-12-2021 - 12:00:07.831,18
22-12-2021 - 12:00:07.838,18
22-12-2021 - 12:00:07.847,18
22-12-2021 - 12:00:07.850,18
22-12-2021 - 12:00:07.859,18
22-12-2021 - 12:00:07.867,18
22-12-2021 - 12:00:07.875,18
22-12-2021 - 12:00:07.883,18
22-12-2021 - 12:00:07.887,18
22-12-2021 - 12:00:07.896,18
22-12-2021 - 12:00:07.904,17
22-12-2021 - 12:00:07.912,18
22-12-2021 - 12:00:07.918,17
22-12-2021 - 12:00:07.925,17
22-12-2021 - 12:00:07.932,17
22-12-2021 - 12:00:07.941,17
22-12-2021 - 12:00:07.949,17
22-12-2021 - 12:00:07.953,17
22-12-2021 - 12:00:07.961,17
22-12-2021 - 12:00:07.970,17
22-12-2021 - 12:00:07.978,17
22-12-2021 - 12:00:07.982,17
22-12-2021 - 12:00:08.000,18
22-12-2021 - 12:00:08.005,18
22-12-2021 - 12:00:08.009,18
22-12-2021 - 12:00:08.015,18
22-12-2021 - 12:00:08.019,18
22-12-2021 - 12:00:08.027,18
22-12-2021 - 12:00:08.035,18
22-12-2021 - 12:00:08.043,18
22-12-2021 - 12:00:08.048,18
22-12-2021 - 12:00:08.056,18
22-12-2021 - 12:00:08.064,18
22-12-2021 - 12:00:08.072,18
22-12-2021 - 12:00:08.080,18
22-12-2021 - 12:00:08.085,18
22-12-2021 - 12:00:08.092,18
22-12-2021 - 12:00:08.100,18
22-12-2021 - 12:00:08.109,18
22-12-2021 - 12:00:08.116,18
22-12-2021 - 12:00:08.120,18
22-12-2021 - 12:00:08.130,18
22-12-2021 - 12:00:08.138,18
22-12-2021 - 12:00:08.146,18
22-12-2021 - 12:00:08.165,18
22-12-2021 - 12:00:08.172,18
22-12-2021 - 12:00:08.178,18
22-12-2021 - 12:00:08.182,18
22-12-2021 - 12:00:08.186,18
22-12-2021 - 12:00:08.190,18
22-12-2021 - 12:00:08.196,18
22-12-2021 - 12:00:08.202,18
22-12-2021 - 12:00:08.211,18
22-12-2021 - 12:00:08.215,18
22-12-2021 - 12:00:08.224,18
22-12-2021 - 12:00:08.231,18
22-12-2021 - 12:00:08.240,18
22-12-2021 - 12:00:08.248,18
22-12-2021 - 12:00:08.252,18
22-12-2021 - 12:00:08.261,18
22-12-2021 - 12:00:08.268,18
22-12-2021 - 12:00:08.277,18
22-12-2021 - 12:00:08.281,18
22-12-2021 - 12:00:08.289,18
22-12-2021 - 12:00:08.297,18
22-12-2021 - 12:00:08.305,18
22-12-2021 - 12:00:08.313,18
22-12-2021 - 12:00:08.329,18
22-12-2021 - 12:00:08.334,18
22-12-2021 - 12:00:08.339,18
22-12-2021 - 12:00:08.342,18
22-12-2021 - 12:00:08.347,18
22-12-2021 - 12:00:08.355,18
22-12-2021 - 12:00:08.363,18
22-12-2021 - 12:00:08.371,18
22-12-2021 - 12:00:08.379,18
22-12-2021 - 12:00:08.383,18
22-12-2021 - 12:00:08.392,18
22-12-2021 - 12:00:08.399,18
22-12-2021 - 12:00:08.408,18
22-12-2021 - 12:00:08.412,18
22-12-2021 - 12:00:08.420,18
22-12-2021 - 12:00:08.428,18
22-12-2021 - 12:00:08.436,18
22-12-2021 - 12:00:08.445,18
22-12-2021 - 12:00:08.448,18
22-12-2021 - 12:00:08.457,18
22-12-2021 - 12:00:08.465,18
22-12-2021 - 12:00:08.481,18
22-12-2021 - 12:00:08.487,18
22-12-2021 - 12:00:08.491,18
22-12-2021 - 12:00:08.495,18
22-12-2021 - 12:00:08.502,18
22-12-2021 - 12:00:08.510,18
22-12-2021 - 12:00:08.514,18
22-12-2021 - 12:00:08.522,18
22-12-2021 - 12:00:08.531,18
22-12-2021 - 12:00:08.539,18
22-12-2021 - 12:00:08.543,18
22-12-2021 - 12:00:08.551,18
22-12-2021 - 12:00:08.560,18
22-12-2021 - 12:00:08.567,18
22-12-2021 - 12:00:08.575,18
22-12-2021 - 12:00:08.579,18
22-12-2021 - 12:00:08.588,18
22-12-2021 - 12:00:08.597,18
22-12-2021 - 12:00:08.605,18
22-12-2021 - 12:00:08.609,19
22-12-2021 - 12:00:08.616,19
22-12-2021 - 12:00:08.625,19
22-12-2021 - 12:00:08.633,19
22-12-2021 - 12:00:08.641,19
22-12-2021 - 12:00:08.646,19
22-12-2021 - 12:00:08.653,19
22-12-2021 - 12:00:08.662,19
22-12-2021 - 12:00:08.670,19
22-12-2021 - 12:00:08.677,19
22-12-2021 - 12:00:08.682,19
22-12-2021 - 12:00:08.690,19
22-12-2021 - 12:00:08.699,19
22-12-2021 - 12:00:08.707,19
22-12-2021 - 12:00:08.713,19
22-12-2021 - 12:00:08.719,19
22-12-2021 - 12:00:08.731,19
22-12-2021 - 12:00:08.736,19
22-12-2021 - 12:00:08.743,19
22-12-2021 - 12:00:08.748,19
22-12-2021 - 12:00:08.756,19
22-12-2021 - 12:00:08.764,19
22-12-2021 - 12:00:08.772,19
22-12-2021 - 12:00:08.776,19
22-12-2021 - 12:00:08.785,19
22-12-2021 - 12:00:08.793,19
22-12-2021 - 12:00:08.801,19
22-12-2021 - 12:00:08.809,19
22-12-2021 - 12:00:08.813,19
22-12-2021 - 12:00:08.822,19
22-12-2021 - 12:00:08.830,19
22-12-2021 - 12:00:08.838,19
22-12-2021 - 12:00:08.842,19
22-12-2021 - 12:00:08.850,19
22-12-2021 - 12:00:08.858,19
22-12-2021 - 12:00:08.866,19
22-12-2021 - 12:00:08.875,19
22-12-2021 - 12:00:08.879,19
22-12-2021 - 12:00:08.887,19
22-12-2021 - 12:00:08.895,19
22-12-2021 - 12:00:08.903,19
22-12-2021 - 12:00:08.909,19
22-12-2021 - 12:00:08.915,18
22-12-2021 - 12:00:08.924,18
22-12-2021 - 12:00:08.932,18
22-12-2021 - 12:00:08.941,18
22-12-2021 - 12:00:08.945,18
22-12-2021 - 12:00:08.964,18
22-12-2021 - 12:00:08.969,18
22-12-2021 - 12:00:08.973,18
22-12-2021 - 12:00:08.977,18
22-12-2021 - 12:00:08.981,18
22-12-2021 - 12:00:08.990,18
22-12-2021 - 12:00:08.998,18
22-12-2021 - 12:00:09.005,18
22-12-2021 - 12:00:09.010,18
22-12-2021 - 12:00:09.018,18
22-12-2021 - 12:00:09.027,18
22-12-2021 - 12:00:09.038,18
22-12-2021 - 12:00:09.042,18
22-12-2021 - 12:00:09.046,18
22-12-2021 - 12:00:09.055,18
22-12-2021 - 12:00:09.063,18
22-12-2021 - 12:00:09.071,18
22-12-2021 - 12:00:09.076,18
22-12-2021 - 12:00:09.083,18
22-12-2021 - 12:00:09.092,18
22-12-2021 - 12:00:09.100,18
22-12-2021 - 12:00:09.105,18
22-12-2021 - 12:00:09.112,18
22-12-2021 - 12:00:09.120,18
22-12-2021 - 12:00:09.130,18
22-12-2021 - 12:00:09.137,18
22-12-2021 - 12:00:09.143,18
22-12-2021 - 12:00:09.149,18
22-12-2021 - 12:00:09.157,18
22-12-2021 - 12:00:09.165,18
22-12-2021 - 12:00:09.171,18
22-12-2021 - 12:00:09.178,18
22-12-2021 - 12:00:09.186,18
22-12-2021 - 12:00:09.194,18
22-12-2021 - 12:00:09.202,18
22-12-2021 - 12:00:09.209,18
22-12-2021 - 12:00:09.214,18
22-12-2021 - 12:00:09.223,18
22-12-2021 - 12:00:09.231,18
22-12-2021 - 12:00:09.235,18
22-12-2021 - 12:00:09.243,18
22-12-2021 - 12:00:09.251,18
22-12-2021 - 12:00:09.260,18
22-12-2021 - 12:00:09.268,18
22-12-2021 - 12:00:09.274,18
22-12-2021 - 12:00:09.280,18
22-12-2021 - 12:00:09.295,18
22-12-2021 - 12:00:09.300,18
22-12-2021 - 12:00:09.305,18
22-12-2021 - 12:00:09.312,18
22-12-2021 - 12:00:09.317,18
22-12-2021 - 12:00:09.325,18
22-12-2021 - 12:00:09.333,18
22-12-2021 - 12:00:09.338,18
22-12-2021 - 12:00:09.346,18
22-12-2021 - 12:00:09.363,18
22-12-2021 - 12:00:09.367,18
22-12-2021 - 12:00:09.372,18
22-12-2021 - 12:00:09.375,18
22-12-2021 - 12:00:09.383,18
22-12-2021 - 12:00:09.391,18
22-12-2021 - 12:00:09.399,18
22-12-2021 - 12:00:09.403,18
22-12-2021 - 12:00:09.412,18
22-12-2021 - 12:00:09.420,18
22-12-2021 - 12:00:09.428,19
22-12-2021 - 12:00:09.447,19
22-12-2021 - 12:00:09.452,19
22-12-2021 - 12:00:09.457,19
22-12-2021 - 12:00:09.461,19
22-12-2021 - 12:00:09.464,18
22-12-2021 - 12:00:09.469,18
22-12-2021 - 12:00:09.477,18
22-12-2021 - 12:00:09.485,18
22-12-2021 - 12:00:09.493,18
22-12-2021 - 12:00:09.501,18
22-12-2021 - 12:00:09.507,18
22-12-2021 - 12:00:09.513,18
22-12-2021 - 12:00:09.528,18
22-12-2021 - 12:00:09.532,18
22-12-2021 - 12:00:09.538,18
22-12-2021 - 12:00:09.542,18
22-12-2021 - 12:00:09.551,18
22-12-2021 - 12:00:09.559,18
22-12-2021 - 12:00:09.567,18
22-12-2021 - 12:00:09.572,18
22-12-2021 - 12:00:09.579,18
22-12-2021 - 12:00:09.588,18
22-12-2021 - 12:00:09.596,18
22-12-2021 - 12:00:09.600,18
22-12-2021 - 12:00:09.613,18
22-12-2021 - 12:00:09.616,18
22-12-2021 - 12:00:09.624,18
22-12-2021 - 12:00:09.632,18
22-12-2021 - 12:00:09.637,18
22-12-2021 - 12:00:09.645,18
22-12-2021 - 12:00:09.653,18
22-12-2021 - 12:00:09.661,18
22-12-2021 - 12:00:09.664,18
22-12-2021 - 12:00:09.674,18
22-12-2021 - 12:00:09.681,18
22-12-2021 - 12:00:09.694,18
22-12-2021 - 12:00:09.698,18
22-12-2021 - 12:00:09.703,18
22-12-2021 - 12:00:09.710,18
22-12-2021 - 12:00:09.718,18
22-12-2021 - 12:00:09.727,18
22-12-2021 - 12:00:09.731,18
22-12-2021 - 12:00:09.739,18
22-12-2021 - 12:00:09.747,18
22-12-2021 - 12:00:09.755,18
22-12-2021 - 12:00:09.763,18
22-12-2021 - 12:00:09.774,18
22-12-2021 - 12:00:09.777,18
22-12-2021 - 12:00:09.783,18
22-12-2021 - 12:00:09.791,18
22-12-2021 - 12:00:09.795,18
22-12-2021 - 12:00:09.804,18
22-12-2021 - 12:00:09.812,18
22-12-2021 - 12:00:09.820,18
22-12-2021 - 12:00:09.828,18
22-12-2021 - 12:00:09.846,18
22-12-2021 - 12:00:09.852,19
22-12-2021 - 12:00:09.856,19
22-12-2021 - 12:00:09.861,19
22-12-2021 - 12:00:09.865,19
22-12-2021 - 12:00:09.870,19
22-12-2021 - 12:00:09.878,19
22-12-2021 - 12:00:09.886,19
22-12-2021 - 12:00:09.894,19
22-12-2021 - 12:00:09.898,19
22-12-2021 - 12:00:09.906,19
22-12-2021 - 12:00:09.915,19
22-12-2021 - 12:00:09.923,19
22-12-2021 - 12:00:09.927,19
22-12-2021 - 12:00:09.935,19
22-12-2021 - 12:00:09.943,19
22-12-2021 - 12:00:09.951,19
22-12-2021 - 12:00:09.960,19
22-12-2021 - 12:00:09.964,20
22-12-2021 - 12:00:09.972,20
22-12-2021 - 12:00:09.980,20
22-12-2021 - 12:00:09.988,20
22-12-2021 - 12:00:09.997,19
22-12-2021 - 12:00:10.002,20
22-12-2021 - 12:00:10.009,20
22-12-2021 - 12:00:10.017,19
22-12-2021 - 12:00:10.025,19
22-12-2021 - 12:00:10.030,19
22-12-2021 - 12:00:10.038,19
22-12-2021 - 12:00:10.046,19
22-12-2021 - 12:00:10.054,19
22-12-2021 - 12:00:10.062,19
22-12-2021 - 12:00:10.067,19
22-12-2021 - 12:00:10.075,19
22-12-2021 - 12:00:10.083,19
22-12-2021 - 12:00:10.096,19
22-12-2021 - 12:00:10.101,19
22-12-2021 - 12:00:10.108,19
22-12-2021 - 12:00:10.112,19
22-12-2021 - 12:00:10.120,19
22-12-2021 - 12:00:10.128,19
22-12-2021 - 12:00:10.132,19
22-12-2021 - 12:00:10.140,19
22-12-2021 - 12:00:10.149,19
22-12-2021 - 12:00:10.156,19
22-12-2021 - 12:00:10.161,19
22-12-2021 - 12:00:10.168,19
22-12-2021 - 12:00:10.176,19
22-12-2021 - 12:00:10.185,19
22-12-2021 - 12:00:10.193,19
22-12-2021 - 12:00:10.197,19
22-12-2021 - 12:00:10.205,19
22-12-2021 - 12:00:10.213,19
22-12-2021 - 12:00:10.221,19
22-12-2021 - 12:00:10.226,19
22-12-2021 - 12:00:10.241,19
22-12-2021 - 12:00:10.245,19
22-12-2021 - 12:00:10.256,19
22-12-2021 - 12:00:10.260,19
22-12-2021 - 12:00:10.264,19
22-12-2021 - 12:00:10.271,19
22-12-2021 - 12:00:10.279,19
22-12-2021 - 12:00:10.287,19
22-12-2021 - 12:00:10.293,19
22-12-2021 - 12:00:10.300,19
22-12-2021 - 12:00:10.308,19
22-12-2021 - 12:00:10.324,19
22-12-2021 - 12:00:10.329,19
22-12-2021 - 12:00:10.342,19
22-12-2021 - 12:00:10.346,19
22-12-2021 - 12:00:10.350,19
22-12-2021 - 12:00:10.356,19
22-12-2021 - 12:00:10.361,19
22-12-2021 - 12:00:10.365,19
22-12-2021 - 12:00:10.373,19
22-12-2021 - 12:00:10.382,19
22-12-2021 - 12:00:10.390,19
22-12-2021 - 12:00:10.395,19
22-12-2021 - 12:00:10.402,19
22-12-2021 - 12:00:10.413,19
22-12-2021 - 12:00:10.419,19
22-12-2021 - 12:00:10.425,19
22-12-2021 - 12:00:10.431,19
22-12-2021 - 12:00:10.439,19
22-12-2021 - 12:00:10.447,20
22-12-2021 - 12:00:10.456,20
22-12-2021 - 12:00:10.460,20
22-12-2021 - 12:00:10.468,20
22-12-2021 - 12:00:10.476,20
22-12-2021 - 12:00:10.484,20
22-12-2021 - 12:00:10.491,19
22-12-2021 - 12:00:10.498,19
22-12-2021 - 12:00:10.506,19
22-12-2021 - 12:00:10.513,19
22-12-2021 - 12:00:10.521,19
22-12-2021 - 12:00:10.526,20
22-12-2021 - 12:00:10.533,20
22-12-2021 - 12:00:10.541,20
22-12-2021 - 12:00:10.549,20
22-12-2021 - 12:00:10.556,20
22-12-2021 - 12:00:10.563,20
22-12-2021 - 12:00:10.572,20
22-12-2021 - 12:00:10.578,20
22-12-2021 - 12:00:10.586,20
22-12-2021 - 12:00:10.592,20
22-12-2021 - 12:00:10.598,20
22-12-2021 - 12:00:10.607,20
22-12-2021 - 12:00:10.615,20
22-12-2021 - 12:00:10.623,20
22-12-2021 - 12:00:10.627,20
22-12-2021 - 12:00:10.646,20
22-12-2021 - 12:00:10.652,20
22-12-2021 - 12:00:10.656,20
22-12-2021 - 12:00:10.660,20
22-12-2021 - 12:00:10.664,20
22-12-2021 - 12:00:10.672,20
22-12-2021 - 12:00:10.680,20
22-12-2021 - 12:00:10.689,20
22-12-2021 - 12:00:10.694,20
22-12-2021 - 12:00:10.701,20
22-12-2021 - 12:00:10.709,20
22-12-2021 - 12:00:10.719,20
22-12-2021 - 12:00:10.725,20
22-12-2021 - 12:00:10.730,20
22-12-2021 - 12:00:10.738,20
22-12-2021 - 12:00:10.746,20
22-12-2021 - 12:00:10.754,20
22-12-2021 - 12:00:10.759,20
22-12-2021 - 12:00:10.767,20
22-12-2021 - 12:00:10.775,20
22-12-2021 - 12:00:10.783,20
22-12-2021 - 12:00:10.789,20
22-12-2021 - 12:00:10.795,20
22-12-2021 - 12:00:10.804,20
22-12-2021 - 12:00:10.817,20
22-12-2021 - 12:00:10.821,20
22-12-2021 - 12:00:10.825,20
22-12-2021 - 12:00:10.832,20
22-12-2021 - 12:00:10.841,20
22-12-2021 - 12:00:10.849,20
22-12-2021 - 12:00:10.855,20
22-12-2021 - 12:00:10.861,20
22-12-2021 - 12:00:10.869,20
22-12-2021 - 12:00:10.877,20
22-12-2021 - 12:00:10.886,20
22-12-2021 - 12:00:10.889,20
22-12-2021 - 12:00:10.897,20
22-12-2021 - 12:00:10.905,20
22-12-2021 - 12:00:10.914,20
22-12-2021 - 12:00:10.919,20
22-12-2021 - 12:00:10.926,19
22-12-2021 - 12:00:10.934,19
22-12-2021 - 12:00:10.942,19
22-12-2021 - 12:00:10.951,19
22-12-2021 - 12:00:10.959,19
22-12-2021 - 12:00:10.963,19
22-12-2021 - 12:00:10.977,19
22-12-2021 - 12:00:10.982,19
22-12-2021 - 12:00:10.987,19
22-12-2021 - 12:00:10.992,19
22-12-2021 - 12:00:11.000,19
22-12-2021 - 12:00:11.008,19
22-12-2021 - 12:00:11.017,19
22-12-2021 - 12:00:11.024,19
22-12-2021 - 12:00:11.029,19
22-12-2021 - 12:00:11.045,19
22-12-2021 - 12:00:11.050,19
22-12-2021 - 12:00:11.054,19
22-12-2021 - 12:00:11.059,19
22-12-2021 - 12:00:11.066,19
22-12-2021 - 12:00:11.074,19
22-12-2021 - 12:00:11.082,19
22-12-2021 - 12:00:11.087,19
22-12-2021 - 12:00:11.094,19
22-12-2021 - 12:00:11.102,19
22-12-2021 - 12:00:11.111,19
22-12-2021 - 12:00:11.127,19
22-12-2021 - 12:00:11.132,19
22-12-2021 - 12:00:11.138,19
22-12-2021 - 12:00:11.142,19
22-12-2021 - 12:00:11.148,19
22-12-2021 - 12:00:11.152,19
22-12-2021 - 12:00:11.160,19
22-12-2021 - 12:00:11.168,19
22-12-2021 - 12:00:11.176,19
22-12-2021 - 12:00:11.180,19
22-12-2021 - 12:00:11.189,19
22-12-2021 - 12:00:11.197,19
22-12-2021 - 12:00:11.205,19
22-12-2021 - 12:00:11.213,19
22-12-2021 - 12:00:11.218,19
22-12-2021 - 12:00:11.226,19
22-12-2021 - 12:00:11.234,19
22-12-2021 - 12:00:11.242,19
22-12-2021 - 12:00:11.250,19
22-12-2021 - 12:00:11.257,19
22-12-2021 - 12:00:11.263,19
22-12-2021 - 12:00:11.271,19
22-12-2021 - 12:00:11.278,19
22-12-2021 - 12:00:11.283,19
22-12-2021 - 12:00:11.294,20
22-12-2021 - 12:00:11.299,19
22-12-2021 - 12:00:11.307,20
22-12-2021 - 12:00:11.316,20
22-12-2021 - 12:00:11.320,19
22-12-2021 - 12:00:11.328,19
22-12-2021 - 12:00:11.335,19
22-12-2021 - 12:00:11.344,19
22-12-2021 - 12:00:11.348,19
22-12-2021 - 12:00:11.356,19
22-12-2021 - 12:00:11.364,19
22-12-2021 - 12:00:11.372,19
22-12-2021 - 12:00:11.381,19
22-12-2021 - 12:00:11.385,19
22-12-2021 - 12:00:11.393,19
22-12-2021 - 12:00:11.401,19
22-12-2021 - 12:00:11.409,19
22-12-2021 - 12:00:11.413,19
22-12-2021 - 12:00:11.422,19
22-12-2021 - 12:00:11.430,19
22-12-2021 - 12:00:11.438,19
22-12-2021 - 12:00:11.446,19
22-12-2021 - 12:00:11.454,19
22-12-2021 - 12:00:11.459,19
22-12-2021 - 12:00:11.467,19
22-12-2021 - 12:00:11.476,19
22-12-2021 - 12:00:11.479,19
22-12-2021 - 12:00:11.487,19
22-12-2021 - 12:00:11.506,19
22-12-2021 - 12:00:11.515,19
22-12-2021 - 12:00:11.523,19
22-12-2021 - 12:00:11.528,19
22-12-2021 - 12:00:11.533,19
22-12-2021 - 12:00:11.549,19
22-12-2021 - 12:00:11.554,19
22-12-2021 - 12:00:11.557,19
22-12-2021 - 12:00:11.560,19
22-12-2021 - 12:00:11.564,19
22-12-2021 - 12:00:11.570,19
22-12-2021 - 12:00:11.578,19
22-12-2021 - 12:00:11.582,19
22-12-2021 - 12:00:11.590,19
22-12-2021 - 12:00:11.599,19
22-12-2021 - 12:00:11.606,18
22-12-2021 - 12:00:11.611,18
22-12-2021 - 12:00:11.619,18
22-12-2021 - 12:00:11.627,18
22-12-2021 - 12:00:11.636,18
22-12-2021 - 12:00:11.643,18
22-12-2021 - 12:00:11.647,18
22-12-2021 - 12:00:11.656,18
22-12-2021 - 12:00:11.664,18
22-12-2021 - 12:00:11.672,18
22-12-2021 - 12:00:11.677,18
22-12-2021 - 12:00:11.685,18
22-12-2021 - 12:00:11.695,18
22-12-2021 - 12:00:11.701,18
22-12-2021 - 12:00:11.709,18
22-12-2021 - 12:00:11.714,18
22-12-2021 - 12:00:11.721,18
22-12-2021 - 12:00:11.729,18
22-12-2021 - 12:00:11.738,18
22-12-2021 - 12:00:11.742,17
22-12-2021 - 12:00:11.750,17
22-12-2021 - 12:00:11.758,17
22-12-2021 - 12:00:11.767,17
22-12-2021 - 12:00:11.775,17
22-12-2021 - 12:00:11.779,17
22-12-2021 - 12:00:11.787,17
22-12-2021 - 12:00:11.795,17
22-12-2021 - 12:00:11.803,17
22-12-2021 - 12:00:11.809,18
22-12-2021 - 12:00:11.815,18
22-12-2021 - 12:00:11.823,18
22-12-2021 - 12:00:11.832,18
22-12-2021 - 12:00:11.840,18
22-12-2021 - 12:00:11.845,18
22-12-2021 - 12:00:11.856,18
22-12-2021 - 12:00:11.861,18
22-12-2021 - 12:00:11.869,18
22-12-2021 - 12:00:11.877,18
22-12-2021 - 12:00:11.881,18
22-12-2021 - 12:00:11.889,18
22-12-2021 - 12:00:11.898,18
22-12-2021 - 12:00:11.906,18
22-12-2021 - 12:00:11.910,18
22-12-2021 - 12:00:11.929,18
22-12-2021 - 12:00:11.935,18
22-12-2021 - 12:00:11.940,18
22-12-2021 - 12:00:11.943,18
22-12-2021 - 12:00:11.946,18
22-12-2021 - 12:00:11.955,18
22-12-2021 - 12:00:11.962,18
22-12-2021 - 12:00:11.971,18
22-12-2021 - 12:00:11.975,18
22-12-2021 - 12:00:11.983,18
22-12-2021 - 12:00:11.992,18
22-12-2021 - 12:00:12.007,18
22-12-2021 - 12:00:12.010,18
22-12-2021 - 12:00:12.014,18
22-12-2021 - 12:00:12.020,18
22-12-2021 - 12:00:12.028,18
22-12-2021 - 12:00:12.036,17
22-12-2021 - 12:00:12.041,18
22-12-2021 - 12:00:12.049,17
22-12-2021 - 12:00:12.057,17
22-12-2021 - 12:00:12.065,17
22-12-2021 - 12:00:12.073,17
22-12-2021 - 12:00:12.085,17
22-12-2021 - 12:00:12.090,17
22-12-2021 - 12:00:12.094,17
22-12-2021 - 12:00:12.102,17
22-12-2021 - 12:00:12.107,17
22-12-2021 - 12:00:12.115,17
22-12-2021 - 12:00:12.123,17
22-12-2021 - 12:00:12.131,17
22-12-2021 - 12:00:12.139,17
22-12-2021 - 12:00:12.143,17
22-12-2021 - 12:00:12.151,17
22-12-2021 - 12:00:12.160,17
22-12-2021 - 12:00:12.168,17
22-12-2021 - 12:00:12.179,17
22-12-2021 - 12:00:12.187,17
22-12-2021 - 12:00:12.192,17
22-12-2021 - 12:00:12.197,17
22-12-2021 - 12:00:12.204,17
22-12-2021 - 12:00:12.208,17
22-12-2021 - 12:00:12.217,17
22-12-2021 - 12:00:12.225,17
22-12-2021 - 12:00:12.233,17
22-12-2021 - 12:00:12.240,17
22-12-2021 - 12:00:12.246,17
22-12-2021 - 12:00:12.253,17
